id,title,release_date,origin_country,original_language,runtime,vote_average,vote_count,popularity,genre_ids,production_company_ids
336746,Manhood,2012-06-12,['DK'],da,16,6.5,6,0.9255,[18],[44921]
103663,The Hunt,2012-06-13,['DK'],da,116,8.096,4472,4.511,[18],"[8288, 76, 2801]"
1490217,"Me, Myself & Martin Laursen",2012-06-14,['DK'],da,0,0.0,0,1.0998,[99],[]
529868,Cirkus Summarum 2012,2012-06-29,['DK'],da,96,0.0,0,0.0143,[10751],[]
458560,A Real Man,2012-07-04,['DK'],da,18,7.0,3,0.0707,"[18, 35, 10751]","[232578, 232579, 8666, 232580]"
537126,Judgement,2012-07-11,['DK'],da,15,1.0,1,0.2906,[],[]
716295,Omveje,2012-07-25,['DK'],da,0,0.0,0,0.1195,[],[]
568885,Sunken Danish,2012-08-01,['DK'],da,62,6.0,2,0.0432,[27],[49865]
188229,Rent a Family Inc.,2012-08-12,['DK'],da,80,0.0,0,0.5473,[99],[]
530880,Sommerkoncert fra Wien 2012,2012-08-21,['DK'],da,0,0.0,0,0.0,[],[]
716521,Pinds Café,2012-08-30,['DK'],da,0,0.0,0,0.8667,[],"[48069, 134541]"
708736,Ude på landet,2012-09-04,['DK'],da,0,0.0,0,0.1986,[],"[17717, 48069]"
126250,Love Is All You Need,2012-09-06,['DK'],da,116,6.0,288,2.6716,"[35, 10749, 18]","[76, 8288, 118001, 2801, 8556, 7777, 56435, 2999, 119, 94, 11237, 108243, 1941]"
394702,FugleKongerne,2012-09-12,['DK'],da,0,0.0,0,0.0982,[99],[71356]
159432,You & Me Forever,2012-09-13,['DK'],da,82,5.4,25,0.394,[18],"[155, 6181]"
1108322,Øresund,2012-09-21,['DK'],da,23,0.0,0,0.0432,[],[]
444392,My Childhood in Hell,2012-09-25,['DK'],da,0,7.0,2,0.0673,[],[127109]
133783,Marie Kroyer,2012-09-26,['DK'],da,103,6.227,22,1.2723,[18],"[6181, 2801]"
941681,Sort kaffe & vinyl,2012-09-27,['DK'],da,0,1.0,1,0.1093,[18],"[71479, 71478]"
142332,City singler 2 - Frækkere i 2'eren,2012-09-30,['DK'],da,104,0.0,0,0.7665,"[10402, 35]",[]
704483,Barvalo,2012-10-03,['DK'],da,0,0.0,0,0.1597,[18],[]
177648,The Suitcase,2012-10-04,['DK'],da,96,5.0,1,0.3465,[18],[77896]
141011,Almost Perfect,2012-10-04,['DK'],da,100,5.6,27,2.043,"[35, 10749]",[52292]
141008,Father of Four: At Sea,2012-10-04,['DK'],da,80,3.7,6,1.1771,"[35, 10751]",[3676]
110400,Men's Room,2012-10-04,['DK'],da,189,5.2,3,0.5526,[35],"[3229, 7048, 108729]"
711788,Elskede Vera,2012-10-05,['DK'],da,0,0.0,0,2.1878,[],[17718]
137912,Linda P og Mig,2012-10-09,['DK'],da,0,6.5,2,0.584,[35],"[7048, 3229]"
466864,Daddy,2012-10-11,['DK'],da,0,7.2,3,0.8921,[18],[]
168386,Chasing Talent,2012-10-11,['DK'],da,90,4.2,4,0.762,"[10749, 35]",[155]
141009,Primates of the Caribbean,2012-10-11,['DK'],da,80,5.8,19,1.0208,"[16, 35, 10751]",[61637]
715680,Mens verden venter,2012-10-15,['DK'],da,0,0.0,0,1.4261,[],[117712]
140604,Ørkenens Sønner: Varm luft i Canal Grande,2012-10-25,['DK'],da,0,6.0,1,0.7086,"[10751, 35, 10402]",[4315]
167247,Searching for Bill,2012-11-01,['DK'],da,76,6.0,1,0.058,[99],[]
191754,Ballerina,2012-11-02,['DK'],da,50,0.0,0,0.1255,[99],[256973]
875456,I Am Fiction,2012-11-04,['DK'],da,83,0.0,0,0.7483,[99],[]
383424,Brandmand Sam - Helikopter Heltene,2012-11-06,['DK'],da,0,0.0,0,0.0,[16],[]
152711,Tommy Kenter: Kentex 50,2012-11-06,['DK'],da,0,0.0,0,0.0071,[],[4044]
686673,Itsi Bitsi,2012-11-10,['DK'],da,66,0.0,0,0.0071,"[18, 35, 10402]","[131170, 131171]"
818327,Travelling with Mr. T,2012-11-12,['DK'],da,95,0.0,0,0.6266,"[99, 12]","[29062, 25220]"
145927,Rasmus Seebach - Live,2012-11-12,['DK'],da,0,4.8,2,0.0593,[10402],[12568]
547852,Wild Girls,2012-11-13,['DK'],da,39,0.0,0,0.1885,[99],[13209]
141446,Mick Øgendahl's Spas,2012-11-13,['DK'],da,100,7.4,6,5.0298,[35],"[19013, 11017]"
509299,My Love: The Story of Poul & Mai,2012-11-19,['DK'],da,65,0.0,0,0.0256,[],[]
151383,Zirkus Nemo: Nu med zebra,2012-11-20,['DK'],da,0,0.0,0,0.2527,[],[]
144419,Casper & Frank: Nu som mennesker,2012-11-20,['DK'],da,140,8.0,3,0.0642,[35],[235]
932341,Bag Glas,2012-12-01,['DK'],da,10,0.0,0,1.129,[18],[]
646511,Bewilderbeast,2012-12-01,['DK'],da,26,0.0,0,0.9644,"[18, 27]",[]
446877,Tabu,2012-12-03,['DK'],da,28,2.0,1,1.0021,[18],[67574]
601545,Piggy,2012-12-22,['DK'],da,29,4.0,1,0.6683,[16],[]
151847,Christian Fuhlendorff - Outstanding,2012-12-22,['DK'],da,72,7.5,2,3.8333,[35],"[3229, 96579]"
196986,Max Embarrassment at Roskilde,2012-12-25,['DK'],da,100,5.0,3,0.1503,"[35, 10751]","[8264, 10380]"
1282841,The Søllerødgade Bombing,2012-12-29,['DK'],da,35,0.0,0,0.0071,[99],[227647]
1437007,Tal R: The Virgin,2013-01-01,['DK'],da,30,0.0,0,0.5431,[99],[]
1366263,Karrieremuligheder,2013-01-01,['DK'],da,0,0.0,0,0.0071,[],[]
1277367,Varm luft for milliarder,2013-01-01,['DK'],da,0,0.0,0,0.0,[99],[]
1175519,Pizza,2013-01-01,['DK'],da,4,0.0,0,0.2278,[18],[]
1067098,True Love,2013-01-01,['DK'],da,5,0.0,0,0.0143,[],[94333]
1036144,Kampen,2013-01-01,['DK'],da,0,0.0,0,0.0,[],[]
421238,Heksekosten,2013-01-01,['DK'],da,0,0.0,0,0.0071,"[16, 10751]",[639]
414051,Copenhagen to Oslo,2013-01-01,['DK'],da,24,1.0,0,2.3113,[],[]
155311,Jan Gintberg: I Luv Jan,2013-01-04,['DK'],da,90,7.2,2,0.0662,[35],[]
1276515,Frits - Ølhundens Søn,2013-01-07,['DK'],da,0,0.0,0,0.0214,[99],[119]
1277118,Kongens foged,2013-01-08,['DK'],da,0,0.0,0,0.0,[99],[45230]
361926,OA - Konstrueret Virkelighed,2013-01-09,['DK'],da,0,0.0,0,0.0572,"[10402, 99]",[18248]
340972,Under the Fold,2013-01-25,['DK'],da,8,5.5,2,0.047,"[18, 16]",[]
705065,Mælk,2013-01-26,['DK'],da,0,0.0,0,0.9202,[],[]
199374,My Sister's Kids in Africa,2013-01-31,['DK'],da,85,6.2,13,2.1773,"[35, 10751, 12]",[9369]
168510,All for Two,2013-01-31,['DK'],da,89,5.5,25,0.2288,"[35, 80]","[7048, 758]"
706470,Patienten,2013-02-01,['DK'],da,0,0.0,0,0.1058,[],"[40938, 17718]"
201207,Otto the Rhino,2013-02-07,['DK'],da,76,5.2,11,0.447,"[16, 35, 10751]",[3677]
1282825,The Dark Århus - When Politics Has a Price,2013-02-09,['DK'],da,49,0.0,0,0.0,[99],[227647]
168164,The Expedition to the End of the World,2013-02-13,['DK'],da,90,7.3,7,0.2827,[99],[]
706087,Liv,2013-02-22,['DK'],da,0,2.0,1,0.8783,[],"[119748, 18248, 640]"
173603,The Shooter,2013-02-27,['DK'],da,90,5.1,43,1.3867,"[53, 80, 18, 9648]","[758, 118, 235]"
704520,Blodbrødre,2013-03-01,['DK'],da,31,0.0,0,0.5462,[],[98492]
705289,Educating Peter,2013-03-03,['DK'],da,0,0.0,0,0.4571,[],[17718]
632141,Damn Girl,2013-03-12,['DK'],da,13,7.0,1,0.0404,[18],[]
199743,The Contest,2013-03-21,['DK'],da,96,6.5,4,1.2669,[10751],[3676]
1275454,Mor og fars blinde øje,2013-03-22,['DK'],da,0,0.0,0,0.0,[99],[119]
60762,Omsen & Momsen,2013-03-23,['DK'],da,0,0.5,2,0.0,[10751],[]
199931,Grey Gold,2013-03-27,['DK'],da,92,5.6,7,0.8645,"[28, 35]",[]
710516,Best Man,2013-04-01,['DK'],da,17,0.0,0,0.4386,[],[94333]
251820,2 Girls 1 Cake,2013-04-01,['DK'],da,13,4.0,1,0.7723,"[35, 18]",[19592]
223266,Overgang,2013-04-01,['DK'],da,5,7.0,1,0.1995,[18],[]
375441,DM i stand-up 2013,2013-04-03,['DK'],da,0,0.0,0,0.0577,[35],[3229]
657548,Together Forever,2013-04-05,['DK'],da,14,1.0,1,0.2416,[],[]
392711,In Absentia,2013-04-05,['DK'],da,42,0.0,0,0.314,"[18, 10749, 53]","[17718, 76]"
704533,Den der viser vej,2013-04-07,['DK'],da,0,0.0,0,0.4747,[18],[117712]
189395,Hvor lyset kommer ind,2013-04-09,['DK'],da,0,0.0,0,1.0066,[],[6181]
161491,Northwest,2013-04-17,['DK'],da,100,6.47,67,2.1929,"[28, 80, 18]","[235, 119, 118]"
713485,Et dukkehjem,2013-04-23,['DK'],da,0,0.0,0,0.5211,[18],"[94333, 17718, 235]"
708466,Sammen hver for sig,2013-04-23,['DK'],da,44,0.0,0,0.8505,[],"[94333, 235]"
409063,YOLO,2013-04-23,['DK'],da,22,4.4,5,0.1828,"[18, 10402]",[]
687401,Copenhagen Love Story,2013-04-29,['DK'],da,30,1.0,1,1.9735,[18],"[122580, 118]"
1275923,De danske gidsler - Mareridtet i Somalia,2013-05-02,['DK'],da,0,0.0,0,0.0071,[99],[758]
706239,No Exit 2 – Rise Against,2013-05-21,['DK'],da,17,5.5,2,0.1671,[28],[]
341065,Porcelain,2013-05-21,['DK'],da,7,4.0,1,0.0,"[18, 16]",[18364]
705420,Happy New Years,2013-05-27,['DK'],da,0,0.0,0,0.0409,[18],"[94333, 7048]"
1067110,Drengeliv,2013-06-01,['DK'],da,0,0.0,0,0.0143,[],[94333]
395409,Blood Ties,2013-06-05,['DK'],da,83,7.0,1,1.6211,[99],[16439]
395690,Nephew: Live at NorthSide Festival 2013,2013-06-15,['DK'],da,0,0.0,0,0.0143,[10402],[]
1382770,Ålens rige,2013-06-17,['DK'],da,0,0.0,0,0.0,[],[]
713491,Fly On the Wings of Love,2013-06-17,['DK'],da,0,0.0,0,0.6042,[],[]
396697,"Spidse albuer, blødende knæ",2013-06-18,['DK'],da,29,2.0,1,0.3106,[18],[]
1366301,30,2013-06-19,['DK'],da,0,0.0,0,0.1379,[99],[]
812865,Snow,2013-06-19,['DK'],da,29,0.0,0,0.3111,[99],[68380]
724444,The Association of Joy,2013-06-19,['DK'],da,0,0.0,0,2.6851,[],[68380]
716291,The Oasis,2013-06-19,['DK'],da,30,0.0,0,0.1784,[],"[68380, 119, 235]"
713483,Escort,2013-06-19,['DK'],da,28,2.0,1,0.1716,[],[68380]
178255,Player,2013-06-20,['DK'],da,79,4.2,14,1.4213,[35],"[19592, 37053, 14161]"
1183233,Sådan var det i 70erne,2013-06-22,['DK'],da,0,0.0,0,0.0,[99],[]
655629,Happy Birthday,2013-06-28,['DK'],da,24,6.3,7,1.4518,[10749],[]
1362768,Fra Bjergets Top,2013-07-03,['DK'],da,0,0.0,0,0.0071,[],[]
1277343,Tom Kristensen -  Den sværeste sejr,2013-07-04,['DK'],da,0,0.0,0,0.0,[],[]
531108,Sommerkoncert fra Wien 2013,2013-07-05,['DK'],da,0,0.0,0,0.0,[],[]
1150916,Morten Og Peter - Stjernerne på vej,2013-07-12,['DK'],da,0,10.0,1,0.0,[99],[758]
708199,Rob ’n’ Ron,2013-07-15,['DK'],da,2,8.0,1,0.0398,"[16, 35]","[26398, 18364, 141835]"
925254,First Movers,2013-07-18,['DK'],da,0,0.0,0,0.3591,[],[75347]
528984,Manifest 2083,2013-07-22,['DK'],da,90,0.0,0,0.6167,[18],[105420]
1365343,Klokkespil af Kilden,2013-07-31,['DK'],da,0,0.0,0,0.3859,[],[]
327471,Afterparty,2013-08-01,['DK'],da,12,0.0,0,0.6822,[18],[40938]
333442,Madness of Many,2013-08-10,"['DK', 'US']",da,73,3.2,4,1.2731,"[27, 18, 53]",[49865]
706242,Nu skal vi more os,2013-08-26,['DK'],da,0,0.0,0,0.6831,[],"[94333, 17718, 8666]"
350069,Puff Puff Pass,2013-08-26,['DK'],da,24,4.5,2,0.1056,[],[]
779449,Crossing the Line,2013-08-27,['DK'],da,45,0.0,0,0.0,[],[]
1277036,Tornadojægerne,2013-08-29,['DK'],da,0,0.0,0,0.0071,[99],[758]
211005,"Sex, Drugs & Taxation",2013-08-29,['DK'],da,110,6.406,32,1.8436,"[35, 18]","[40938, 235]"
1275514,D’Angleterre - Den hvide dame på torvet,2013-09-04,['DK'],da,0,0.0,0,0.0,[99],[758]
1277051,Store A - fra bandekrig til Jihad,2013-09-05,['DK'],da,0,0.0,0,0.0,[99],[]
449025,Queen for a Day,2013-09-06,['DK'],da,13,0.0,0,0.3498,"[16, 35, 18, 10751]","[1789, 88232, 49722]"
198436,Antboy,2013-09-07,['DK'],da,77,5.7,145,8.8135,"[35, 12, 10751]",[155]
209513,Weekendfar,2013-09-08,['DK'],da,26,0.0,0,0.0311,[],[64293]
223325,MC's Fight Night,2013-09-21,['DK'],da,0,9.5,1,0.0675,[],[119]
191293,Sorrow and Joy,2013-09-25,['DK'],da,107,6.9,20,0.9785,[18],"[235, 327]"
177865,The Hour of the Lynx,2013-09-26,['DK'],da,93,5.8,25,1.1129,"[53, 18]","[3792, 228, 155]"
708950,Ung for evigt,2013-09-30,['DK'],da,0,5.0,3,0.5329,[],"[17718, 109939]"
376872,Grotesk,2013-10-01,['DK'],da,64,0.0,0,0.1054,"[878, 27]",[71968]
291526,Mikael Wulff - Mand i problemer,2013-10-03,['DK'],da,0,0.0,0,1.1775,[35],"[3229, 131710, 108729]"
196024,The Keeper of Lost Causes,2013-10-03,['DK'],da,93,7.1,782,2.4958,"[53, 9648, 80]","[76, 2801, 758, 4606, 3389, 84339, 105392]"
653413,Boy,2013-10-05,['DK'],da,30,0.0,0,0.0071,[],[]
580405,Nomansland,2013-10-05,['DK'],da,36,1.0,1,1.1935,[18],[]
706476,Pige under vand,2013-10-07,['DK'],da,0,1.0,1,0.0143,[],[]
207323,The Olsen Gang in Deep Trouble,2013-10-09,['DK'],da,80,5.5,6,0.2008,"[80, 16, 35]","[235, 3922]"
224491,The Miracle,2013-10-12,['DK'],da,90,4.7,3,0.0085,"[18, 10749]",[76]
1276959,Ugens rapport: Lige på og hårdt,2013-10-14,['DK'],da,0,0.0,0,0.0071,[99],[119]
708487,Skrå brædder,2013-10-14,['DK'],da,0,1.0,1,0.1333,[],"[17718, 235]"
708509,Trold,2013-10-18,['DK'],da,22,0.0,0,1.1599,[],[17718]
854782,Dirtbusters,2013-10-21,['DK'],da,30,0.0,0,0.1735,[99],"[158093, 119, 18248]"
708728,Ude i skoven,2013-10-21,['DK'],da,0,0.0,0,0.1945,[],"[119748, 18248]"
229195,Omar Marzouk: Bange For Sjov,2013-10-21,['DK'],da,0,7.0,1,0.2983,[35],[3229]
395684,Nephew: Beta Session,2013-10-22,['DK'],da,0,0.0,0,0.0,[10402],[]
704535,Den perfekte middag,2013-10-23,['DK'],da,0,10.0,1,1.8566,[18],[67056]
1210476,For ung til kræft,2013-10-24,['DK'],da,0,0.0,0,0.0071,[],[]
241399,Christian Fuhlendorff - Stort Set,2013-10-24,['DK'],da,0,7.0,1,0.0143,[],[]
1277293,Monte Carlo elsker Nik og Jay,2013-10-27,['DK'],da,0,0.0,0,0.0071,[],[]
1277269,Historien om Nik og Jay 2,2013-10-27,['DK'],da,0,0.0,0,0.0286,[],[]
236046,Andreas Bo: Plagiat,2013-10-28,['DK'],da,0,8.0,1,0.7103,[],[]
197955,Tarok,2013-10-30,['DK'],da,135,5.0,6,0.1005,[18],[3675]
233482,Tobias Dybvad: Sjov mand - Klam personlighed,2013-10-31,['DK'],da,100,8.0,1,0.4393,[35],"[3229, 96579]"
1093431,Death of a Boy,2013-11-01,['DK'],da,6,0.0,0,0.1443,[],[]
1027978,The Story of Lantrian,2013-11-01,['DK'],da,0,0.0,0,0.5042,[14],[]
708195,Reception,2013-11-01,['DK'],da,0,0.0,0,0.5962,[],"[101967, 17718]"
706122,Nemesis,2013-11-01,['DK'],da,19,0.0,0,0.2717,[],[98216]
353283,Casting That Fly 2 - Advanced,2013-11-01,['DK'],da,0,0.0,0,0.0071,[99],[60234]
641573,10 filmgys du aldrig glemmer,2013-11-03,['DK'],da,0,0.0,0,0.5519,[99],[639]
1052561,Last Dreams,2013-11-10,['DK'],da,60,0.0,0,0.1041,[99],"[29062, 118]"
235224,Anders,2013-11-11,['DK'],da,127,6.9,9,1.0917,[35],"[12285, 12568]"
237653,The Agreement,2013-11-13,['DK'],da,58,5.2,2,0.1055,[99],[18244]
239875,Carl & Niels,2013-11-21,['DK'],da,29,0.0,0,0.0,[],[]
1365546,Min SOS,2013-11-23,['DK'],da,0,0.0,0,0.0286,[],[]
1513561,Bamse og Vennerne: 40 år med Bamses Venner,2013-11-28,['DK'],da,0,0.0,0,0.4168,"[99, 10402]",[181957]
241790,Mette Lisby: F#CK! Jeg er i 40'erne,2013-11-28,['DK'],da,0,0.0,0,0.0,[35],[]
239972,Simon Talbot: Talle Alene I Verden,2013-11-28,['DK'],da,88,7.5,2,1.1711,[35],"[3229, 19013, 108729]"
354631,A Painter,2013-12-01,['DK'],da,31,6.0,3,0.1444,[18],[68380]
1320551,Nekromania,2013-12-05,['DK'],da,10,0.0,0,0.1828,[27],[]
541736,The Shellhouse Raid,2013-12-09,['DK'],da,49,0.0,0,0.1191,[99],"[107599, 107600]"
705434,Henry ser universet,2013-12-23,['DK'],da,0,0.0,0,1.2236,[],"[235, 17718]"
262170,The Secret of the Ice Flower,2013-12-25,['DK'],da,26,7.7,3,0.128,"[16, 14]",[8761]
246977,Michael Schøt: Kunstigt Intelligent,2013-12-31,['DK'],da,0,0.0,0,0.4162,[35],"[3229, 266995]"
1384561,Huxi Bach - Hjælp,2014-01-01,['DK'],da,96,0.0,0,0.4188,[35],[165554]
1187303,Ditlev Monrad - genial og gal,2014-01-01,['DK'],da,0,0.0,0,0.0071,[99],[210176]
891895,SNAP!,2014-01-01,['DK'],da,4,6.0,1,1.0168,[18],[163472]
724351,Stævnemøde,2014-01-01,['DK'],da,0,6.0,0,0.256,[],[]
396348,Pussy,2014-01-01,['DK'],da,17,6.0,2,0.3627,[18],[]
391982,Per Helge Sørensen: DJØF med Løg(n),2014-01-01,['DK'],da,0,7.0,1,0.0261,[35],[]
287768,Heino & Jakobs Oneman-show,2014-01-22,['DK'],da,0,0.0,0,0.0377,[35],[]
252200,The Sunfish,2014-01-27,['DK'],da,96,5.735,17,0.9653,[18],"[49105, 25220, 168431]"
706119,Nedtællinger,2014-02-03,['DK'],da,0,0.0,0,1.0634,[],[17718]
286896,Father of Four: Onkel Sofus Returns,2014-02-06,['DK'],da,0,3.9,13,0.4633,"[35, 10751]","[235, 3676]"
255746,The Reunion 2: The Funeral,2014-02-06,['DK'],da,95,5.135,26,0.6918,[35],[235]
708473,Sankt Hans,2014-02-07,['DK'],da,0,0.0,0,1.2301,[],[17718]
254242,Son,2014-02-10,['DK'],da,20,0.0,0,0.8812,[18],[]
705053,Exit,2014-02-21,['DK'],da,11,0.0,0,0.2987,[],[]
278768,The Cartel,2014-02-27,['DK'],da,100,6.289,19,0.3085,"[53, 18]","[26398, 235, 758, 26399, 118]"
347806,Jakob Svendsen: Kristen i Krise,2014-03-04,['DK'],da,67,0.0,0,0.2043,[35],[]
249699,Helium,2014-03-04,['DK'],da,23,7.3,40,0.5642,"[18, 10751]",[1789]
704676,Det mand ikke taler om,2014-03-10,['DK'],da,0,4.0,2,0.186,[],[]
1276517,Et farligt sind,2014-03-18,['DK'],da,0,0.0,0,0.0338,[99],[226549]
534445,Aida - Verdi - Bob Jones University,2014-03-18,['DK'],da,0,0.0,0,0.0457,[],[]
705066,For det fælles bedste,2014-03-28,['DK'],da,0,4.5,0,0.2791,[],"[119748, 18248]"
350054,Triangles of Happiness,2014-03-28,['DK'],da,14,7.8,2,0.2735,"[35, 18]",[]
713707,Fremmede,2014-03-31,['DK'],da,0,0.0,0,0.0071,[],[]
350053,Heavyweight,2014-04-01,['DK'],da,18,0.0,0,0.0286,[],[]
1277022,Wilbek - Den sidste sang,2014-04-06,['DK'],da,0,0.0,0,0.341,[99],[758]
818335,The Fencing Champion,2014-04-07,['DK'],da,27,0.0,0,0.5791,[99],"[29062, 61810, 14803, 81813]"
464283,Not Business As Usual,2014-04-08,['DK'],da,0,0.0,0,0.0071,[],[]
711798,Emmafilmemma,2014-04-09,['DK'],da,0,2.0,1,0.0,"[18, 10749]","[94333, 13209, 17718, 235]"
403326,Sailor's Song,2014-04-09,['DK'],da,17,2.0,1,0.7808,"[10749, 18]","[235, 78438, 17718, 94333]"
489443,Våbenbrødre,2014-04-10,['DK'],da,30,0.0,0,0.3177,"[10752, 16, 18]",[]
396355,Vanilla,2014-04-14,['DK'],da,14,2.0,1,0.0546,[18],[]
708505,The Man Who Didn't,2014-04-21,['DK'],da,0,0.0,0,0.163,[],[18248]
714899,The Attic,2014-04-24,['DK'],da,0,0.0,0,0.325,[],[67056]
710992,The Big Test,2014-04-24,['DK'],da,0,0.0,0,0.2825,[],[67056]
268133,A Different Kind of Boy,2014-04-28,['DK'],da,54,0.0,0,0.0951,[99],[]
714305,Insekt,2014-04-29,['DK'],da,20,0.0,0,0.8848,[18],"[51092, 131326]"
1275939,Den store sladderskandale,2014-05-01,['DK'],da,0,0.0,0,0.0071,[99],[758]
722279,Sort sol,2014-05-02,['DK'],da,0,0.0,0,0.0357,[],[17718]
705845,Kys min bror,2014-05-05,['DK'],da,0,0.0,0,0.2041,[],"[94333, 17718]"
293450,Flow,2014-05-08,['DK'],da,89,5.429,7,2.6181,[18],[8666]
254196,Someone You Love,2014-05-09,['DK'],da,95,5.5,28,0.46,[18],[76]
713926,Doll’s Play,2014-05-10,['DK'],da,0,0.0,0,0.0143,[],[135370]
711202,"Dig, mig & junior",2014-05-11,['DK'],da,0,0.0,0,0.7289,[],[]
1277102,Østarbejdernes bagmænd,2014-05-12,['DK'],da,0,0.0,0,0.0214,[99],[119]
847788,Et børnehjem,2014-05-12,['DK'],da,5,0.0,0,0.0168,"[99, 16]",[156808]
322808,Martin Nørgaard: En Time på Huset,2014-05-12,['DK'],da,49,8.5,1,0.4635,[35],[]
716531,Hyp mine mænd,2014-05-14,['DK'],da,0,0.0,0,0.0143,[],[46874]
266285,The Salvation,2014-05-22,"['DK', 'GB']",da,92,6.471,894,2.6253,"[18, 37]","[8275, 17748, 105392, 76, 151287, 118, 119, 5403, 2801, 10884, 851]"
698179,Cathedrals of Culture: Halden Prison,2014-05-24,"['DK', 'DE']",da,27,0.0,0,0.0936,[99],[29062]
296944,Kolbøttefabrikken,2014-05-29,['DK'],da,77,4.857,7,1.6308,[35],[7048]
1067113,Under broer,2014-06-01,['DK'],da,0,0.0,0,0.084,[99],[94333]
708502,Tavshed,2014-06-02,['DK'],da,0,2.0,1,0.0387,[],[]
316391,The Arms Drop,2014-06-04,"['DK', 'GB', 'US']",da,94,6.0,5,1.556,[99],[7048]
704934,En samtale,2014-06-06,['DK'],da,0,1.0,1,0.0071,[],[17718]
715070,Lyst,2014-06-09,['DK'],da,0,0.0,0,0.1686,[],[]
706095,Lukkede øjne,2014-06-09,['DK'],da,9,0.0,0,0.3276,[],[]
1275450,Bag dramaet om DONG,2014-06-11,['DK'],da,0,0.0,0,0.1165,[99],[758]
300220,Mini and the Mozzies,2014-06-12,['DK'],da,74,10.0,1,0.1165,"[16, 10751]",[15248]
270668,When Animals Dream,2014-06-12,['DK'],da,84,5.608,117,1.2662,"[9648, 18, 27]",[40938]
284424,Whole,2014-06-16,['DK'],da,12,5.7,3,0.055,[16],[97281]
321224,Boy,2014-06-19,['DK'],da,16,4.9,9,0.2075,[18],[44921]
274826,On the Edge,2014-06-24,['DK'],da,86,5.2,12,0.2355,"[28, 18]",[76]
704678,Drengen hvis verden gik under,2014-06-30,['DK'],da,0,0.0,0,0.0598,[],[117712]
710999,Der er kun dig og mig i mit hoved,2014-07-06,['DK'],da,14,1.0,1,0.4459,[],[17718]
333440,Monstrosity,2014-07-09,['DK'],da,71,0.0,0,0.1873,[27],[49865]
713475,Enjoy the Ride,2014-07-14,['DK'],da,0,0.0,0,0.0738,[],[]
1390658,Venskabsbyen - Julemandsforvirring,2014-07-18,['DK'],da,0,10.0,1,0.0143,[16],[758]
712018,En drøm,2014-07-28,['DK'],da,0,0.0,0,0.197,[],"[68380, 119, 235]"
705297,Freja og Sofie,2014-07-28,['DK'],da,16,1.0,1,0.2686,[],"[98216, 117712]"
650315,Hide Your Eyes,2014-08-01,['DK'],da,12,1.0,1,0.1034,[],[]
295395,Nørderne Vender Tilbage,2014-08-07,['DK'],da,0,0.0,0,0.4517,[35],[132992]
242459,In Real Life,2014-08-07,['DK'],da,102,4.1,9,0.409,"[18, 10749]","[8666, 188716, 188717]"
336880,Backgammon,2014-08-10,['DK'],da,68,2.0,1,0.3249,[],[]
214137,The Man Who Saved the World,2014-08-13,['DK'],da,120,6.8,53,1.617,"[99, 36, 10752]","[85171, 37708, 93039, 10735, 8666]"
706124,Nikotin,2014-08-18,['DK'],da,0,0.0,0,0.426,[],[]
704522,Debut,2014-08-25,['DK'],da,22,4.0,2,0.1331,[18],[131279]
291236,Sanne Søndergaard: Mandehader?,2014-08-27,['DK'],da,91,8.5,1,0.1999,[35],[]
285900,Speed Walking,2014-08-28,['DK'],da,108,6.667,42,0.915,[18],"[235, 640]"
714302,Ingen kan røre os,2014-09-01,['DK'],da,0,0.0,0,0.7833,[],[]
302804,Good Things Await,2014-09-03,['DK'],da,95,6.5,4,0.1106,[99],[38251]
289034,Growing Pains,2014-09-06,['DK'],da,21,3.5,2,1.8132,"[27, 16]",[]
705064,The Ultimate Gamer 4,2014-09-08,['DK'],da,0,0.0,0,2.3269,[],[132996]
704932,En rigtig kvinde,2014-09-08,['DK'],da,0,0.0,0,0.1189,[],[117712]
254200,A Second Chance,2014-09-08,['DK'],da,103,6.6,156,0.5015,"[53, 18]","[76, 8288, 2801, 640, 119, 2999]"
721785,Lulu,2014-09-10,"['DK', 'FR']",da,40,4.6,5,1.4424,[18],"[136759, 6181]"
289033,Listen,2014-09-10,['DK'],da,13,6.9,9,0.9663,[18],"[85903, 78061]"
291853,Threesome,2014-09-11,['DK'],da,85,4.125,8,0.1792,[35],[]
296641,Danny's Doomsday,2014-09-12,['DK'],da,88,5.8,32,5.9916,"[878, 10751, 12]",[5123]
714267,Himlen brænder,2014-09-13,['DK'],da,0,0.0,0,0.0527,[],[134541]
385049,Havørredens Hammeligheder 6 - Flue,2014-09-17,['DK'],da,0,0.0,0,0.0,[],[]
351880,Havørredens Hemmelighed 6 - Flue,2014-09-17,['DK'],da,0,0.0,0,0.0311,[],[]
351877,Havørredens Hemmeligheder 5 - Spin,2014-09-17,['DK'],da,0,0.0,0,0.0,[],[]
385045,Laks 1,2014-09-19,['DK'],da,0,0.0,0,0.0286,[99],[60234]
314602,Limbo,2014-09-23,['DK'],da,80,5.0,3,0.3375,[18],[31052]
1326701,Mick Øgendahl - Bording IF 100 års jubilæum Show,2014-09-28,['DK'],da,0,0.0,0,0.0214,[],[]
798810,The Girl and the Dogs,2014-09-28,['DK'],da,15,0.0,0,0.0368,[18],[]
766995,Kaj & Andrea Juler,2014-10-01,['DK'],da,56,0.0,0,1.0254,[10751],[235]
304843,The Newsroom: Off the Record,2014-10-01,['DK'],da,95,6.5,2,0.1175,[99],[45230]
